Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,team,player_link
Georginio Rutter,fr FRA,"MF,FW",22.0,28,19,1656.0,18.4,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,4.6,4.6,2.5,7.1,42.0,67.0,79.0,0.27,0.16,0.43,0.27,0.43,0.25,0.14,0.39,0.25,0.39,Matches,Brighton and Hove Albion,/en/players/c64c01fc/Georginio-Rutter
Simon Adingra,ci CIV,"FW,MF",22.0,29,12,1097.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,4.9,50.0,18.0,136.0,0.16,0.16,0.33,0.16,0.33,0.2,0.2,0.4,0.2,0.4,Matches,Brighton and Hove Albion,/en/players/4dcec659/Simon-Adingra
Matt O'Riley,dk DEN,MF,23.0,21,11,938.0,10.4,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.8,2.0,2.4,4.4,22.0,38.0,52.0,0.19,0.19,0.38,0.1,0.29,0.27,0.23,0.5,0.2,0.42,Matches,Brighton and Hove Albion,/en/players/fb495bb8/Matt-ORiley
Adam Webster,eng ENG,DF,29.0,14,11,887.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,8.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches,Brighton and Hove Albion,/en/players/c40b6180/Adam-Webster
Mats Wieffer,nl NED,"DF,MF",24.0,25,10,1015.0,11.3,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,1.6,2.4,18.0,62.0,23.0,0.09,0.27,0.35,0.09,0.35,0.07,0.14,0.21,0.07,0.21,Matches,Brighton and Hove Albion,/en/players/4876c9ab/Mats-Wieffer
Igor,br BRA,DF,26.0,13,10,961.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,9.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Brighton and Hove Albion,/en/players/a4e85758/Igor
Tariq Lamptey,gh GHA,DF,23.0,15,10,860.0,9.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,32.0,14.0,45.0,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,Matches,Brighton and Hove Albion,/en/players/f4e433d4/Tariq-Lamptey
Brajan Gruda,de GER,"MF,FW",20.0,21,8,687.0,7.6,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,2.1,3.3,22.0,26.0,57.0,0.13,0.52,0.66,0.13,0.66,0.16,0.28,0.43,0.16,0.43,Matches,Brighton and Hove Albion,/en/players/ae9b998d/Brajan-Gruda
Ferdi Kadioglu,tr TUR,"DF,MF",24.0,6,5,385.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,1.0,15.0,27.0,0.23,0.0,0.23,0.23,0.23,0.1,0.04,0.14,0.1,0.14,Matches,Brighton and Hove Albion,/en/players/66c52a77/Ferdi-Kadioglu
Diego Gómez,py PAR,MF,21.0,16,4,516.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,8.0,27.0,23.0,0.17,0.0,0.17,0.17,0.17,0.15,0.13,0.28,0.15,0.28,Matches,Brighton and Hove Albion,/en/players/916728da/Diego-Gomez
James Milner,eng ENG,MF,38.0,4,3,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches,Brighton and Hove Albion,/en/players/2f90f6b8/James-Milner
Julio Enciso,py PAR,"MF,FW",20.0,12,2,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,11.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.31,0.07,0.38,0.31,0.38,Matches,Brighton and Hove Albion,/en/players/9cfbad36/Julio-Enciso
Evan Ferguson,ie IRL,FW,19.0,13,2,246.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,2.0,1.0,9.0,0.37,0.0,0.37,0.37,0.37,0.2,0.15,0.35,0.2,0.35,Matches,Brighton and Hove Albion,/en/players/4596da74/Evan-Ferguson
Jason Steele,eng ENG,GK,33.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brighton and Hove Albion,/en/players/28300a16/Jason-Steele
Solly March,eng ENG,"FW,MF",30.0,8,1,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.19,0.05,0.19,Matches,Brighton and Hove Albion,/en/players/bb5fbd2b/Solly-March
Billy Gilmour,sct SCO,MF,23.0,2,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,Brighton and Hove Albion,/en/players/df10e27c/Billy-Gilmour
Eiran Cashin,ie IRL,DF,22.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brighton and Hove Albion,/en/players/f557c3b8/Eiran-Cashin
Jakub Moder,pl POL,MF,25.0,4,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.45,0.0,1.45,Matches,Brighton and Hove Albion,/en/players/f230bc30/Jakub-Moder
Jeremy Sarmiento,ec ECU,MF,22.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brighton and Hove Albion,/en/players/ac0d576d/Jeremy-Sarmiento
Harry Howell,eng ENG,FW,15.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brighton and Hove Albion,/en/players/d8a7e52c/Harry-Howell
Valentín Barco,ar ARG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/b9f282ec/Valentin-Barco
Killian Cahill,ie IRL,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/4352b7be/Killian-Cahill
Joe Knight,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/16168a0f/Joe-Knight
Ruairi Mcconville,nir NIR,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/1a28b886/Ruairi-Mcconville
Mark O'Mahony,ie IRL,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/a3afdd69/Mark-OMahony
Carl Rushworth,eng ENG,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/810912d5/Carl-Rushworth
Imari Samuels,eng ENG,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/8218e831/Imari-Samuels
Freddie Simmonds,eng ENG,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/c1a271b9/Freddie-Simmonds
Jacob Slater,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/a4a51de9/Jacob-Slater
Charlie Tasker,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Brighton and Hove Albion,/en/players/c155dd7d/Charlie-Tasker
Squad Total,,,24.8,38,418,3420.0,38.0,64.0,41.0,105.0,57.0,7.0,7.0,78.0,3.0,58.7,53.3,40.4,93.7,816.0,1539.0,1522.0,1.68,1.08,2.76,1.5,2.58,1.54,1.06,2.61,1.4,2.47,,Brighton and Hove Albion,
Opponent Total,,,26.2,38,418,3420.0,38.0,57.0,39.0,96.0,48.0,9.0,9.0,93.0,5.0,54.6,47.7,41.3,88.9,607.0,1209.0,1196.0,1.5,1.03,2.53,1.26,2.29,1.44,1.09,2.52,1.25,2.34,,Brighton and Hove Albion,
Jamie Vardy,eng ENG,FW,37.0,35,35,2823.0,31.4,9.0,4.0,13.0,8.0,1.0,2.0,5.0,0.0,11.2,9.6,3.0,12.6,29.0,22.0,120.0,0.29,0.13,0.41,0.26,0.38,0.36,0.1,0.45,0.31,0.4,Matches,Leicester City,/en/players/45963054/Jamie-Vardy
James Justin,eng ENG,DF,26.0,36,34,2912.0,32.4,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.5,1.5,0.8,2.3,39.0,91.0,96.0,0.06,0.06,0.12,0.06,0.12,0.05,0.03,0.07,0.05,0.07,Matches,Leicester City,/en/players/fb614c44/James-Justin
Wout Faes,be BEL,DF,26.0,34,30,2815.0,31.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,0.1,1.6,12.0,86.0,1.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.05,0.05,0.05,Matches,Leicester City,/en/players/9c221d14/Wout-Faes
Victor Bernth Kristiansen,dk DEN,DF,21.0,30,29,2482.0,27.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.4,1.7,40.0,70.0,78.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,Leicester City,/en/players/505486d6/Victor-Bernth-Kristiansen
Wilfred Ndidi,ng NGA,MF,27.0,28,28,2324.0,25.8,0.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,1.9,3.9,18.0,70.0,75.0,0.0,0.19,0.19,0.0,0.19,0.08,0.07,0.15,0.08,0.15,Matches,Leicester City,/en/players/6b47c5db/Wilfred-Ndidi
Mads Hermansen,dk DEN,GK,24.0,27,27,2385.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/c924b17d/Mads-Hermansen
Bilal El Khannouss,ma MAR,"MF,FW",20.0,32,27,2182.0,24.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,4.6,5.8,73.0,128.0,89.0,0.08,0.12,0.21,0.08,0.21,0.05,0.19,0.24,0.05,0.24,Matches,Leicester City,/en/players/f7042636/Bilal-El-Khannouss
Boubakary Soumaré,fr FRA,MF,25.0,31,25,2171.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.4,0.7,34.0,105.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Leicester City,/en/players/ae59b359/Boubakary-Soumare
Conor Coady,eng ENG,DF,31.0,22,19,1714.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,3.0,32.0,0.0,0.05,0.0,0.05,0.05,0.05,0.02,0.0,0.03,0.02,0.03,Matches,Leicester City,/en/players/2928dca2/Conor-Coady
Jordan Ayew,gh GHA,"FW,MF",32.0,30,19,1638.0,18.2,5.0,0.0,5.0,4.0,1.0,1.0,5.0,0.0,3.2,2.4,1.1,3.5,49.0,46.0,86.0,0.27,0.0,0.27,0.22,0.22,0.17,0.06,0.24,0.13,0.19,Matches,Leicester City,/en/players/da052c14/Jordan-Ayew
Harry Winks,eng ENG,MF,28.0,22,17,1538.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.2,1.5,19.0,101.0,11.0,0.0,0.12,0.12,0.0,0.12,0.01,0.07,0.09,0.01,0.09,Matches,Leicester City,/en/players/2f7acede/Harry-Winks
Stephy Mavididi,eng ENG,FW,26.0,30,16,1615.0,17.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.8,1.8,2.6,4.4,91.0,57.0,138.0,0.22,0.06,0.28,0.22,0.28,0.1,0.15,0.25,0.1,0.25,Matches,Leicester City,/en/players/30144daa/Stephy-Mavididi
Jannik Vestergaard,dk DEN,DF,31.0,18,16,1391.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,3.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,Leicester City,/en/players/1900032e/Jannik-Vestergaard
Facundo Buonanotte,ar ARG,"FW,MF",19.0,31,14,1523.0,16.9,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,3.9,3.9,3.1,7.0,39.0,54.0,74.0,0.3,0.12,0.41,0.3,0.41,0.23,0.18,0.41,0.23,0.41,Matches,Leicester City,/en/players/468a7a91/Facundo-Buonanotte
Luke Thomas,eng ENG,DF,23.0,14,13,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,5.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,Leicester City,/en/players/fc027d02/Luke-Thomas
Caleb Okoli,it ITA,DF,23.0,19,12,1125.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,3.0,32.0,2.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,Matches,Leicester City,/en/players/8ec109e6/Caleb-Okoli
Oliver Skipp,eng ENG,MF,23.0,24,10,1129.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.3,0.6,16.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Leicester City,/en/players/6250083a/Oliver-Skipp
Jakub Stolarczyk,pl POL,GK,23.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/a4a76b3d/Jakub-Stolarczyk
Kasey McAteer,ie IRL,FW,22.0,18,9,852.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.7,1.7,19.0,14.0,71.0,0.11,0.11,0.21,0.11,0.21,0.11,0.08,0.18,0.11,0.18,Matches,Leicester City,/en/players/b2c66859/Kasey-McAteer
Bobby De Cordova-Reid,jm JAM,FW,31.0,23,9,744.0,8.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,1.2,2.0,14.0,15.0,48.0,0.12,0.24,0.36,0.12,0.36,0.1,0.15,0.24,0.1,0.24,Matches,Leicester City,/en/players/0f7533cd/Bobby-De-Cordova-Reid
Patson Daka,zm ZAM,"FW,MF",25.0,23,6,736.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.3,11.0,8.0,36.0,0.12,0.0,0.12,0.12,0.12,0.15,0.01,0.16,0.15,0.16,Matches,Leicester City,/en/players/ca45605e/Patson-Daka
Abdul Fatawu Issahaku,gh GHA,FW,20.0,11,6,579.0,6.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.6,2.0,42.0,17.0,60.0,0.0,0.31,0.31,0.0,0.31,0.06,0.24,0.31,0.06,0.31,Matches,Leicester City,/en/players/bceda5ff/Abdul-Fatawu-Issahaku
Ricardo Pereira,pt POR,DF,30.0,10,4,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Leicester City,/en/players/75a72a99/Ricardo-Pereira
Danny Ward,wls WAL,GK,31.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/d3ce0e89/Danny-Ward
Hamza Choudhury,bd BAN,"MF,DF",26.0,4,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches,Leicester City,/en/players/7d2d3329/Hamza-Choudhury
Woyo Coulibaly,fr FRA,DF,25.0,4,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Leicester City,/en/players/beb6e3a6/Woyo-Coulibaly
Jeremy Monga,,"FW,MF",,7,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,Matches,Leicester City,/en/players/4c168d3a/Jeremy-Monga
Odsonne Édouard,fr FRA,FW,26.0,4,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,Leicester City,/en/players/0562b7f1/Odsonne-Edouard
Jake Evans,,FW,,4,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/cb7bcef0/Jake-Evans
Olabade Aluko,,DF,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/12bb637a/Olabade-Aluko
Will Alves,eng ENG,FW,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/39ef5a7b/Will-Alves
Michael Golding,eng ENG,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City,/en/players/67c5e0e8/Michael-Golding
Sammy Braybrooke,eng ENG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/9f684e25/Sammy-Braybrooke
Thomas Cannon,ie IRL,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/4506aec5/Thomas-Cannon
Henry Cartwright,eng ENG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/0b6dfc4f/Henry-Cartwright
Daniel Iversen,dk DEN,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/10d221cd/Daniel-Iversen
Benjamin Nelson,eng ENG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/7be10897/Benjamin-Nelson
Thomas Wilson-Brown,eng ENG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City,/en/players/b495353c/Thomas-Wilson-Brown
Squad Total,,,26.6,38,418,3420.0,38.0,33.0,25.0,58.0,31.0,2.0,3.0,87.0,0.0,32.6,30.4,25.1,55.5,576.0,1082.0,1072.0,0.87,0.66,1.53,0.82,1.47,0.86,0.66,1.52,0.8,1.46,,Leicester City,
Opponent Total,,,26.3,38,418,3420.0,38.0,77.0,57.0,134.0,74.0,3.0,4.0,58.0,2.0,71.9,68.8,52.2,121.0,735.0,1755.0,1736.0,2.03,1.5,3.53,1.95,3.45,1.89,1.37,3.27,1.81,3.19,,Leicester City,
Dean Henderson,eng ENG,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Crystal Palace,/en/players/e5a76dfe/Dean-Henderson
Daniel Muñoz,co COL,DF,28.0,37,37,3228.0,35.9,4.0,5.0,9.0,4.0,0.0,0.0,10.0,0.0,4.9,4.9,5.5,10.5,62.0,97.0,208.0,0.11,0.14,0.25,0.11,0.25,0.14,0.15,0.29,0.14,0.29,Matches,Crystal Palace,/en/players/778ef829/Daniel-Munoz
Tyrick Mitchell,eng ENG,DF,24.0,37,37,3092.0,34.4,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,6.4,7.7,62.0,70.0,171.0,0.0,0.15,0.15,0.0,0.15,0.04,0.19,0.22,0.04,0.22,Matches,Crystal Palace,/en/players/5cbd1eb0/Tyrick-Mitchell
Maxence Lacroix,fr FRA,DF,24.0,35,35,3116.0,34.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,3.4,3.4,1.0,4.4,8.0,65.0,7.0,0.03,0.03,0.06,0.03,0.06,0.1,0.03,0.13,0.1,0.13,Matches,Crystal Palace,/en/players/277c49ed/Maxence-Lacroix
Marc Guéhi,eng ENG,DF,24.0,34,34,3059.0,34.0,3.0,2.0,5.0,3.0,0.0,0.0,9.0,1.0,2.0,2.0,1.7,3.7,22.0,134.0,10.0,0.09,0.06,0.15,0.09,0.15,0.06,0.05,0.11,0.06,0.11,Matches,Crystal Palace,/en/players/d0706b27/Marc-Guehi
Jean-Philippe Mateta,fr FRA,FW,27.0,37,33,2648.0,29.4,14.0,2.0,16.0,12.0,2.0,2.0,2.0,0.0,13.6,12.0,3.2,15.2,45.0,53.0,122.0,0.48,0.07,0.54,0.41,0.48,0.46,0.11,0.57,0.41,0.52,Matches,Crystal Palace,/en/players/50e6dc35/Jean-Philippe-Mateta
Eberechi Eze,eng ENG,"MF,FW",26.0,34,31,2588.0,28.8,8.0,8.0,16.0,7.0,1.0,2.0,1.0,0.0,10.4,8.9,6.2,15.1,68.0,97.0,153.0,0.28,0.28,0.56,0.24,0.52,0.36,0.22,0.58,0.31,0.52,Matches,Crystal Palace,/en/players/ae4fc6a4/Eberechi-Eze
Ismaila Sarr,sn SEN,MF,26.0,38,30,2711.0,30.1,8.0,6.0,14.0,8.0,0.0,0.0,4.0,0.0,10.8,10.8,8.5,19.3,76.0,86.0,183.0,0.27,0.2,0.46,0.27,0.46,0.36,0.28,0.64,0.36,0.64,Matches,Crystal Palace,/en/players/bfdb33aa/Ismaila-Sarr
Jefferson Lerma,co COL,"MF,DF",29.0,33,26,2274.0,25.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.1,1.1,1.5,2.6,12.0,97.0,26.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.1,0.04,0.1,Matches,Crystal Palace,/en/players/9b5ce51a/Jefferson-Lerma
Will Hughes,eng ENG,MF,29.0,33,24,2108.0,23.4,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,1.1,1.1,3.1,4.2,20.0,87.0,27.0,0.0,0.13,0.13,0.0,0.13,0.05,0.13,0.18,0.05,0.18,Matches,Crystal Palace,/en/players/a0666d3e/Will-Hughes
Chris Richards,us USA,DF,24.0,24,22,1922.0,21.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.3,1.3,0.1,1.4,6.0,39.0,2.0,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.07,0.06,0.07,Matches,Crystal Palace,/en/players/0a3d6d2b/Chris-Richards
Adam Wharton,eng ENG,MF,20.0,20,16,1318.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,3.0,3.4,14.0,107.0,11.0,0.0,0.14,0.14,0.0,0.14,0.03,0.21,0.23,0.03,0.23,Matches,Crystal Palace,/en/players/4b542852/Adam-Wharton
Daichi Kamada,jp JPN,MF,27.0,34,15,1564.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.1,1.1,1.9,3.0,25.0,88.0,56.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,Matches,Crystal Palace,/en/players/15b287da/Daichi-Kamada
Trevoh Chalobah,eng ENG,DF,25.0,12,12,1060.0,11.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,1.6,11.0,34.0,6.0,0.25,0.0,0.25,0.25,0.25,0.1,0.03,0.14,0.1,0.14,Matches,Crystal Palace,/en/players/5515376c/Trevoh-Chalobah
Eddie Nketiah,eng ENG,"FW,MF",25.0,29,9,1034.0,11.5,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,5.7,5.7,1.7,7.4,41.0,19.0,78.0,0.26,0.09,0.35,0.26,0.35,0.5,0.15,0.64,0.5,0.64,Matches,Crystal Palace,/en/players/a53649b7/Eddie-Nketiah
Nathaniel Clyne,eng ENG,"DF,MF",33.0,13,5,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,Crystal Palace,/en/players/0442183b/Nathaniel-Clyne
Justin Devenny,nir NIR,MF,20.0,23,4,507.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.6,1.4,5.0,21.0,13.0,0.18,0.18,0.36,0.18,0.36,0.14,0.11,0.25,0.14,0.25,Matches,Crystal Palace,/en/players/6c2b66fc/Justin-Devenny
Cheick Doucouré,ml MLI,MF,24.0,13,4,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,Crystal Palace,/en/players/ce4f40c7/Cheick-Doucoure
