element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,team_id,element_type,first_name,second_name,web_name,team,short_name,opponent_id,opponent,opponent_short_name,position
368,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,4423,51682,7243,2820,368,12,1,Ármin,Pécsi,Pécsi,Liverpool,LIV,14,Man Utd,MUN,GK
369,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,8250,0,0,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,4,Bournemouth,BOU,GK
369,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-520,9977,344,864,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,15,Newcastle,NEW,GK
369,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-605,10277,306,911,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,1,Arsenal,ARS,GK
369,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-627,10171,240,867,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,3,Burnley,BUR,GK
369,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-320,10234,219,539,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,9,Everton,EVE,GK
369,54,8,0,False,2025-09-27T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1191,12757,1732,541,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,8,Crystal Palace,CRY,GK
369,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,5294,20812,6286,992,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,7,Chelsea,CHE,GK
369,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,4155,24931,5552,1397,369,12,1,Freddie,Woodman,Woodman,Liverpool,LIV,14,Man Utd,MUN,GK
370,1,4,1,True,2025-08-15T19:00:00Z,4,2,1,False,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,3,1,1,4,1.0,0.01,0.01,0.02,0.81,60,0,3010630,0,0,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,4,Bournemouth,BOU,DEF
370,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60,-1108572,2101199,54525,1163097,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,15,Newcastle,NEW,DEF
370,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-904178,1203102,2283,906461,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,1,Arsenal,ARS,DEF
370,34,3,4,False,2025-09-14T13:00:00Z,0,1,4,False,3,0,1,0,0,0,0,0,0,0,0,0,14,3.0,0.6,19.0,2.3,0,0,0,0,0.0,0.08,0.01,0.09,0.0,59,-240681,1023077,21895,262576,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,3,Burnley,BUR,DEF
370,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,8093,1063398,60393,52300,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,9,Everton,EVE,DEF
370,54,8,1,False,2025-09-27T14:00:00Z,2,1,6,False,16,0,0,0,1,0,0,0,0,0,0,0,-1,6.0,1.3,4.0,1.1,2,3,1,3,0.0,0.0,0.01,0.01,0.72,59,-91495,978017,20086,111581,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,8,Crystal Palace,CRY,DEF
370,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-73945,915360,12432,86377,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,7,Chelsea,CHE,DEF
370,75,14,1,True,2025-10-19T15:30:00Z,1,2,8,False,5,0,0,0,0,0,0,0,0,0,0,0,8,5.0,14.1,4.0,2.3,0,0,0,0,0.0,0.0,0.31,0.31,0.43,58,-82467,843525,9119,91586,370,12,2,Jeremie,Frimpong,Frimpong,Liverpool,LIV,14,Man Utd,MUN,DEF
371,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,59,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,5,5,1,6,1.0,0.0,0.01,0.01,0.81,60,0,669998,0,0,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,4,Bournemouth,BOU,DEF
371,19,15,1,False,2025-08-25T19:00:00Z,2,3,2,False,90,0,0,0,2,0,0,0,0,0,0,0,7,17.6,1.1,0.0,1.9,7,4,2,9,1.0,0.0,0.0,0.0,0.93,60,-80235,647940,29455,109690,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,15,Newcastle,NEW,DEF
371,25,1,6,True,2025-08-31T15:30:00Z,1,0,3,False,90,0,0,1,0,0,0,0,0,0,0,0,27,22.0,1.8,0.0,2.4,6,2,3,9,1.0,0.0,0.0,0.0,0.49,60,-57023,622196,36691,93714,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,1,Arsenal,ARS,DEF
371,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,37,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,16.9,10.0,2.7,0,0,0,0,1.0,0.08,0.02,0.1,0.12,60,38411,708988,99834,61423,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,3,Burnley,BUR,DEF
371,46,9,4,True,2025-09-20T11:30:00Z,2,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,15,24.2,17.4,2.0,4.4,8,1,2,10,1.0,0.0,0.04,0.04,0.7,59,-86370,623612,17659,104029,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,9,Everton,EVE,DEF
371,54,8,1,False,2025-09-27T14:00:00Z,2,1,6,False,90,0,0,0,2,0,0,0,0,0,0,0,4,9.6,16.4,8.0,3.4,3,7,1,4,1.0,0.03,0.03,0.06,2.92,59,-40569,590813,14158,54727,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,8,Crystal Palace,CRY,DEF
371,65,7,1,False,2025-10-04T16:30:00Z,2,1,7,False,54,0,0,0,1,0,0,0,0,0,0,0,4,7.6,5.7,2.0,1.5,4,4,1,5,1.0,0.0,0.01,0.01,0.14,59,-48963,546049,7258,56221,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,7,Chelsea,CHE,DEF
371,75,14,1,True,2025-10-19T15:30:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,11,11.0,18.4,6.0,3.5,4,2,1,5,1.0,0.0,0.03,0.03,1.34,58,-49936,501567,5930,55866,371,12,2,Milos,Kerkez,Kerkez,Liverpool,LIV,14,Man Utd,MUN,DEF
372,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0.0,0.0,0.04,0.04,0.89,60,0,129710,0,0,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,4,Bournemouth,BOU,DEF
372,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60,-20533,133129,2762,23295,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,15,Newcastle,NEW,DEF
372,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-13901,132946,4498,18399,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,1,Arsenal,ARS,DEF
372,34,3,1,False,2025-09-14T13:00:00Z,0,1,4,False,52,0,0,0,0,0,0,0,0,0,0,0,20,24.6,68.0,23.0,11.6,0,2,0,0,0.0,0.1,0.37,0.47,0.01,59,-11969,128481,3297,15266,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,3,Burnley,BUR,DEF
372,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-4117,128187,3798,7915,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,9,Everton,EVE,DEF
372,54,8,0,False,2025-09-27T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-7356,123334,1603,8959,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,8,Crystal Palace,CRY,DEF
372,65,7,1,False,2025-10-04T16:30:00Z,2,1,7,False,35,0,0,0,1,0,0,0,0,0,0,0,4,13.8,10.6,13.0,3.7,5,1,1,6,0.0,0.03,0.01,0.04,0.86,58,-5125,120410,1367,6492,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,7,Chelsea,CHE,DEF
372,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-4214,118741,1343,5557,372,12,2,Andrew,Robertson,Robertson,Liverpool,LIV,14,Man Utd,MUN,DEF
373,1,4,3,True,2025-08-15T19:00:00Z,4,2,1,False,90,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,20,4,1,21,1.0,0.18,0.01,0.19,1.7,60,0,2230654,0,0,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,4,Bournemouth,BOU,DEF
373,19,15,3,False,2025-08-25T19:00:00Z,2,3,2,False,90,0,0,0,2,0,0,0,0,0,0,0,10,38.6,0.3,0.0,3.9,15,1,0,15,1.0,0.0,0.0,0.0,0.93,60,-10208,2591224,131727,141935,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,15,Newcastle,NEW,DEF
373,25,1,8,True,2025-08-31T15:30:00Z,1,0,3,False,90,0,0,1,0,0,0,0,0,0,0,2,29,31.2,3.7,2.0,3.7,8,2,0,8,1.0,0.0,0.02,0.02,0.49,60,-16090,2734452,154150,170240,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,1,Arsenal,ARS,DEF
373,34,3,8,False,2025-09-14T13:00:00Z,0,1,4,False,90,0,0,1,0,0,0,0,0,0,0,2,27,24.8,16.3,0.0,4.1,5,1,1,6,1.0,0.0,0.06,0.06,0.13,60,319318,3276265,450389,131071,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,3,Burnley,BUR,DEF
373,46,9,4,True,2025-09-20T11:30:00Z,2,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,14,22.6,1.2,2.0,2.6,10,3,0,10,1.0,0.0,0.01,0.01,0.7,61,181846,3521578,246827,64981,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,9,Everton,EVE,DEF
373,54,8,2,False,2025-09-27T14:00:00Z,2,1,6,False,90,0,0,0,2,0,0,0,1,0,0,0,9,34.2,3.1,0.0,3.7,11,2,1,12,1.0,0.0,0.02,0.02,2.92,61,8497,3565642,179374,170877,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,8,Crystal Palace,CRY,DEF
373,65,7,1,False,2025-10-04T16:30:00Z,2,1,7,False,90,0,0,0,2,0,0,0,0,0,0,0,8,19.0,0.9,0.0,2.0,7,3,0,7,1.0,0.0,0.0,0.0,1.0,61,-136261,3461419,82612,218873,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,7,Chelsea,CHE,DEF
373,75,14,3,True,2025-10-19T15:30:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,11,36.4,3.0,23.0,6.2,14,2,1,15,1.0,0.23,0.02,0.25,1.34,61,-204409,3305713,50819,255228,373,12,2,Virgil,van Dijk,Virgil,Liverpool,LIV,14,Man Utd,MUN,DEF
374,1,4,1,True,2025-08-15T19:00:00Z,4,2,1,False,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,7,5,0,7,1.0,0.0,0.0,0.0,1.7,55,0,278294,0,0,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,4,Bournemouth,BOU,DEF
374,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,90,0,0,0,2,0,0,0,1,0,0,0,5,13.2,1.0,0.0,1.4,5,1,1,6,1.0,0.0,0.01,0.01,0.93,55,-21595,314014,18206,39801,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,15,Newcastle,NEW,DEF
374,25,1,6,True,2025-08-31T15:30:00Z,1,0,3,False,78,0,0,1,0,0,0,0,0,0,0,0,26,16.2,0.8,0.0,1.7,4,2,1,5,1.0,0.0,0.0,0.0,0.4,55,-27204,310805,21429,48633,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,1,Arsenal,ARS,DEF
374,34,3,9,False,2025-09-14T13:00:00Z,0,1,4,False,86,0,0,1,0,0,0,0,0,0,0,3,29,20.8,26.7,9.0,5.7,3,3,4,7,1.0,0.49,0.05,0.54,0.13,55,14468,350482,46796,32328,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,3,Burnley,BUR,DEF
374,46,9,4,True,2025-09-20T11:30:00Z,2,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,9,27.4,0.7,5.0,3.3,9,2,2,11,1.0,0.04,0.0,0.04,0.7,55,36624,401221,54784,18160,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,9,Everton,EVE,DEF
374,54,8,3,False,2025-09-27T14:00:00Z,2,1,6,False,73,0,0,0,1,0,0,0,1,0,0,0,14,27.8,13.8,4.0,4.6,13,3,1,14,1.0,0.07,0.06,0.13,2.2,55,12873,420867,41193,28320,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,8,Crystal Palace,CRY,DEF
374,65,7,1,False,2025-10-04T16:30:00Z,2,1,7,False,55,0,0,0,1,0,0,0,0,0,0,0,10,8.0,0.5,0.0,0.9,2,0,2,4,1.0,0.0,0.0,0.0,0.14,55,-5592,422137,27165,32757,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,7,Chelsea,CHE,DEF
374,75,14,3,True,2025-10-19T15:30:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,11,32.8,14.5,7.0,5.4,9,4,2,11,1.0,0.01,0.19,0.2,1.34,55,-74596,348718,6005,80601,374,12,2,Ibrahima,Konaté,Konaté,Liverpool,LIV,14,Man Utd,MUN,DEF
375,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,0,13853,0,0,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,4,Bournemouth,BOU,DEF
375,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,10,0,0,0,1,0,0,0,1,0,0,0,-7,4.0,1.3,2.0,0.7,1,0,0,1,0.0,0.0,0.01,0.01,0.16,50,-3238,11310,734,3972,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,15,Newcastle,NEW,DEF
375,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,228,13350,2680,2452,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,1,Arsenal,ARS,DEF
375,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,45,0,0,0,0,0,0,0,1,0,0,0,6,7.8,8.5,11.0,2.7,1,3,1,2,0.0,0.02,0.08,0.1,0.01,50,-507,14403,2047,2554,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,3,Burnley,BUR,DEF
375,46,9,2,True,2025-09-20T11:30:00Z,2,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,6,5.4,3.7,5.0,1.4,4,1,1,5,1.0,0.04,0.04,0.08,0.7,50,-741,14473,1107,1848,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,9,Everton,EVE,DEF
375,54,8,1,False,2025-09-27T14:00:00Z,2,1,6,False,45,0,0,0,1,0,0,0,0,0,0,0,7,11.0,8.2,0.0,1.9,3,1,1,4,1.0,0.0,0.01,0.01,2.07,50,841,16362,2350,1509,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,8,Crystal Palace,CRY,DEF
375,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,45,0,0,0,1,0,0,0,1,0,0,0,-7,0.0,4.3,0.0,0.4,2,3,0,2,1.0,0.0,0.0,0.0,0.11,50,131,17186,1589,1458,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,7,Chelsea,CHE,DEF
375,75,14,2,True,2025-10-19T15:30:00Z,1,2,8,False,61,0,0,0,1,0,0,0,0,0,0,0,7,8.2,16.1,4.0,2.8,1,1,1,2,1.0,0.0,0.03,0.03,0.7,50,-181,18012,1716,1897,375,12,2,Conor,Bradley,Bradley,Liverpool,LIV,14,Man Utd,MUN,DEF
376,1,4,1,True,2025-08-15T19:00:00Z,4,2,1,False,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1,1,0,1,0.0,0.0,0.0,0.0,0.21,50,0,6742,0,0,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,4,Bournemouth,BOU,DEF
376,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,274,12191,1448,1174,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,15,Newcastle,NEW,DEF
376,25,1,1,True,2025-08-31T15:30:00Z,1,0,3,False,11,0,0,0,0,0,0,0,0,0,0,0,6,12.2,0.1,0.0,1.2,7,0,0,7,0.0,0.0,0.0,0.0,0.09,50,-674,14499,1225,1899,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,1,Arsenal,ARS,DEF
376,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-420,16097,1355,1775,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,3,Burnley,BUR,DEF
376,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-807,16208,589,1396,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,9,Everton,EVE,DEF
376,54,8,0,False,2025-09-27T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-696,16263,509,1205,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,8,Crystal Palace,CRY,DEF
376,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-375,16607,546,921,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,7,Chelsea,CHE,DEF
376,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49,-369,17112,594,963,376,12,2,Joe,Gomez,Gomez,Liverpool,LIV,14,Man Utd,MUN,DEF
377,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,0,11722,0,0,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,4,Bournemouth,BOU,DEF
377,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-2187,12228,462,2649,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,15,Newcastle,NEW,DEF
377,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49,-1532,11810,479,2011,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,1,Arsenal,ARS,DEF
377,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49,-1305,11161,359,1664,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,3,Burnley,BUR,DEF
377,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,-791,10741,264,1055,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,9,Everton,EVE,DEF
377,54,8,0,False,2025-09-27T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,-1611,9193,105,1716,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,8,Crystal Palace,CRY,DEF
377,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,-1045,8185,0,1045,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,7,Chelsea,CHE,DEF
377,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,-692,7514,0,692,377,12,2,Konstantinos,Tsimikas,Tsimikas,Liverpool,LIV,14,Man Utd,MUN,DEF
378,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,9069,0,0,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,4,Bournemouth,BOU,DEF
378,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1338,10640,189,1527,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,15,Newcastle,NEW,DEF
378,25,1,0,True,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1189,10442,160,1349,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,1,Arsenal,ARS,DEF
378,34,3,0,False,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,5589,20741,9590,4001,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,3,Burnley,BUR,DEF
378,46,9,0,True,2025-09-20T11:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-471,18933,1239,1710,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,9,Everton,EVE,DEF
378,54,8,0,False,2025-09-27T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-963,18236,323,1286,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,8,Crystal Palace,CRY,DEF
378,65,7,0,False,2025-10-04T16:30:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-682,17814,181,863,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,7,Chelsea,CHE,DEF
378,75,14,0,True,2025-10-19T15:30:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-667,17572,172,839,378,12,2,Amara,Nallo,Nallo,Liverpool,LIV,14,Man Utd,MUN,DEF
379,1,4,0,True,2025-08-15T19:00:00Z,4,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,14971,0,0,379,12,2,Rhys,Williams,R.Williams,Liverpool,LIV,4,Bournemouth,BOU,DEF
379,19,15,0,False,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1897,17261,529,2426,379,12,2,Rhys,Williams,R.Williams,Liverpool,LIV,15,Newcastle,NEW,DEF
